Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Added 8% margin for ONDC (product.metafields.custom.added_8_margin_for_ondc),Brand (product.metafields.custom.brand),Colour (product.metafields.custom.colour),Default Delivery Fees (product.metafields.custom.default_delivery_fees),Default Discount (product.metafields.custom.default_discount),Default Tax (product.metafields.custom.default_tax),Dimension (product.metafields.custom.dimension),Expected Delivery In Hours (product.metafields.custom.expected_delivery_in_hours),Features (product.metafields.custom.features),Material (product.metafields.custom.material),Minimum Better Home Price (product.metafields.custom.minimum_better_home_price),Other Website Price (product.metafields.custom.other_website_price),Purchase Price (product.metafields.custom.purchase_price),Returns (product.metafields.custom.returns),Service (product.metafields.custom.service),source (product.metafields.custom.source),Warranty (product.metafields.custom.warranty),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Google Category (product.metafields.mm-google-shopping.google_product_category),Color (product.metafields.shopify.color-pattern),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Light temperature (product.metafields.shopify.light-temperature),Orientation (product.metafields.shopify.orientation),Suitable space (product.metafields.shopify.suitable-space),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-ODUDimension.jpg?v=1734121468,6,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-ODUDimension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-FrontView_2.png?v=1734121468,7,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-FrontView_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature2.jpg?v=1734121468,8,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature3.jpg?v=1734121468,9,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature4.jpg?v=1734121468,10,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature1.jpg?v=1734121468,11,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Feature1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Specification.jpg?v=1734121468,12,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-Specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-IDU.jpg?v=1734121468,13,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-IDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daikin-ac-2-02-ton-inverter-4-star-split-ac-ftkl71uv16m-and-rkl71uv16m-copper-condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-ODU.jpg?v=1734121456,14,Daikin-2.02-Ton-3Star-Inverter-SplitAC-_FTKL71UV16T_RKL71UV16T_CopperCondenser_-ODU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,"LG AC 1.0 Ton 5 Star Split AC with AI Convertible 6-in-1 Cooling, HD Filter, Diet Mode+, 100% Copper Tubes, 2025 Model US-Q14ENZE","<div>
<div data-cmp-data-layer='{""text-d78c1c778b"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2025-01-28T10:29:08Z"",""xdm:text"":""&lt;p&gt;LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.&lt;/p&gt;\r\n""}}' id=""text-d78c1c778b"">
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div data-cmp-data-layer='{""title-cb4c9f4e06"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2025-01-28T10:28:41Z"",""dc:title"":""Dual Inverter Compressor""}}' id=""title-cb4c9f4e06"" class=""cmp-title"">
<p class=""cmp-title__text"">The LG 1.0 Ton 5 Star Split AC (Model US-Q14ENZE) offers several advanced features for optimal cooling and energy efficiency. </p>
<p class=""cmp-title__text"">Dual Inverter Compressor: LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.</p>
</div>
</div>
<div class=""text font-m-normal-16 title-width c-text-contents__bodycopy font-w-normal-16"">
<div data-cmp-data-layer='{""text-e925560118"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2025-01-28T10:29:08Z"",""xdm:text"":""&lt;p&gt;LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.&lt;/p&gt;\r\n""}}' id=""text-e925560118"" class=""cmp-text""></div>
</div>
<p>AI Convertible 6-in-1: Automatically adjusts parameters for perfect cooling, adapting to your lifestyle for better comfort.</p>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div data-cmp-data-layer='{""title-b2a2b94e79"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2024-06-04T08:42:21Z"",""dc:title"":""HD Filter with&lt;br&gt;Anti-Virus Protection""}}' id=""title-b2a2b94e79"" class=""cmp-title"">
<p class=""cmp-title__text"">HD Filter with Anti-Virus Protection: LG DUAL Inverter Air Conditioner now comes with an ‘Anti-Virus’ protection layer fitted HD Filter. The filter mesh is coated with Cationic Silver Ions (AgNPs) that deactivates more than 99% Virus and Bacteria in contact. To be precise, it demobilizes up to 99.76% Virus and up to 99.99% Bacteria cleansing.</p>
</div>
</div>
</div>
</div>
<div data-media=""dynamic"">
<div data-cmp-data-layer='{""title-d1eaafa257"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""AI Convertible 6-in-1""}}' id=""title-d1eaafa257"">
<div data-cmp-data-layer='{""title-b23e98231f"":{""@type"":""core/wcm/components/title/v3/title"",""repo:modifyDate"":""2025-02-25T06:29:49Z"",""dc:title"":""Diet Mode+""}}'>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}' id=""title-5293bd956c"">Gold Fin+: A corrosion resistant coating for increased durability of your LG Air Conditioner.</div>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}'><br></div>
<div data-cmp-data-layer='{""title-5293bd956c"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Gold Fin+""}}'>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}' id=""title-7793d8e6f9"">VIRAAT Mode: Maximize your comfort in the scorching heat with a capacity boost of up to 116%.</div>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}'><br></div>
<div data-cmp-data-layer='{""title-7793d8e6f9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""VIRAAT Mode""}}'>
<div data-cmp-data-layer='{""title-38c12b25b4"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}'>
<p>Smart Dehumidification: Monsoon Comfort Technology saves up to 30.8% energy in humid conditions compared to conventional dehumidification mode. </p>
<div class=""text font-m-normal-14 font-w-normal-20 c-text-contents__eyebrow title-width"">
<div id=""text-2eb1202ca5"" data-cmp-data-layer='{""text-2eb1202ca5"":{""@type"":""lge/components/text"",""xdm:text"":""Auto Cleaning""}}'>Auto Cleaning: Automatically dries any moisture inside the air conditioner to ensure it's always clean.
<div>
<div>
<div>
<div>
<div>
<div id=""text-b28d608809"" data-cmp-data-layer='{""text-b28d608809"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2024-03-23T05:57:38Z"",""xdm:text"":""&lt;p&gt;*The image shown is for illustration purposes only and may not be an exact representation of the product.&lt;br&gt;\r\n&lt;/p&gt;\r\n""}}'></div>
</div>
</div>
</div>
</div>
</div>
</div>
<div data-cmp-data-layer='{""text-2eb1202ca5"":{""@type"":""lge/components/text"",""xdm:text"":""Auto Cleaning""}}'><br></div>
<div class=""cmp-text"" data-cmp-data-layer='{""text-2eb1202ca5"":{""@type"":""lge/components/text"",""xdm:text"":""Auto Cleaning""}}'>
<div>
<div data-cmp-data-layer='{""title-457a2000c9"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}' id=""title-457a2000c9"">
<p>ADC Sensor: LG Air Conditioners comes with ADC Safety sensors as a built of robustness and power of safety at every step of operation</p>
<div data-media=""dynamic"">
<div>
<div data-cmp-data-layer='{""title-f7a689f301"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Stabilizer Free Plus""}}' id=""title-f7a689f301"">
<p>Stabilizer Free Plus: Advanced range of stabilizer-free operations that prevents voltage fluctuation and adds to your savings &amp; safety.</p>
</div>
</div>
</div>
</div>
</div>
<div class=""text font-m-normal-16 title-width c-text-contents__bodycopy font-w-normal-16"">
<div data-cmp-data-layer='{""text-c7a3430ce5"":{""@type"":""lge/components/text"",""repo:modifyDate"":""2025-01-09T07:19:26Z"",""xdm:text"":""&lt;p&gt;LG Air Conditioners comes with ADC Safety sensors as a built of robustness and power of safety at every step of operation&lt;/p&gt;\r\n""}}' id=""text-c7a3430ce5"" class=""cmp-text""></div>
</div>
</div>
</div>
<div class=""title font-w-light-56 font-m-light-28 c-text-contents__headline title-width"">
<div class=""cmp-title"" id=""title-051bb29cb8"" data-cmp-data-layer=""{&quot;title-051bb29cb8&quot;:{&quot;@type&quot;:&quot;core/wcm/components/title/v3/title&quot;,&quot;repo:modifyDate&quot;:&quot;2023-05-03T01:11:21Z&quot;,&quot;dc:title&quot;:&quot;An Internal Clean that's Automatic&quot;}}""></div>
</div>
</div>
<div data-cmp-data-layer='{""title-38c12b25b4"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""ADC Sensor""}}'>
<div data-cmp-data-layer='{""title-bceea4f5e1"":{""@type"":""core/wcm/components/title/v3/title"",""dc:title"":""Stabilizer Free Plus""}}' id=""title-bceea4f5e1""></div>
</div>
</div>
</div>
</div>
</div>
</div>",Better Home,Home & Garden > Household Appliances > Climate Control Appliances > Air Conditioners,Air Conditioner,"1.0 Ton, 5 Star, Best Seller, Inverter Split AC, LG",true,Title,Default Title,,,,,,,,HAAC111131,0.0,,0,deny,manual,42390.00,75990.00,false,false,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US-Q14ENZE.png?v=1743827724,1,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US-Q14ENZE,false,,"The LG 1.0 Ton 5 Star Split AC (Model US-Q14ENZE) offers several advanced features for optimal cooling and energy efficiency.

Dual Inverter Compressor: LG Inverter ACs use Variable Tonnage Technology to adjust cooling by controlling compressor speed, ensuring faster cooling initially and energy savings once the desired temperature is reached.

AI Convertible 6-in-1: Automatically adjusts parameters for perfect cooling, adapting to your lifestyle for better comfort.

HD Filter with Anti-Virus Protection: LG DUAL Inverter Air Conditioner now comes with an ‘Anti-Virus’ protection layer fitted HD Filter. The filter mesh is coated with Cationic Silver Ions (AgNPs) that deactivates more than 99% Virus and Bacteria in contact. To be precise, it demobilizes up to 99.76% Virus and up to 99.99% Bacteria cleansing.

Gold Fin+: A corrosion resistant coating for increased durability of your LG Air Conditioner.

VIRAAT Mode: Maximize your comfort in the scorching heat with a capacity boost of up to 116%.

Smart Dehumidification: Monsoon Comfort Technology saves up to 30.8% energy in humid conditions compared to conventional dehumidification mode;

Auto Cleaning: Automatically dries any moisture inside the air conditioner to ensure it's always clean.

ADC Sensor: LG Air Conditioners comes with ADC Safety sensors as a built of robustness and power of safety at every step of operation

Stabilizer Free Plus: Advanced range of stabilizer-free operations that prevents voltage fluctuation and adds to your savings &amp; safety.",,,,,,,,,,,,,LG,,,,,,,"· Model Name: US-Q14ENZE
· Outdoor Unit Model Name: S3UQ12JA3BG.APXGIDA
· Type: Inverter Split
· Product Type: Wall Mounted
· HVAC Type: C/O
· Cooling Capacity Max(W): 4110
· Cooling Power Consumption Rated/Min(W): 870/290
· Energy Grade: 5 Star
· Colour(Body): White
· Display: LED
· Cooling Capacity Rated/Min(W): 3500 / 520
· Cooling Power Consumption Rated/Min(W): 870 / 290
· Indoor Unit Dimension WxHxD(mm): 837x308x189
· Cooling Capacity Max(W): 4110
· Indoor Unit Weight(kg): 8.1
· Outdoor Unit Dimension WxHxD(mm): 717x495x230
· Outdoor Unit Weight(kg): 24.5
· Product Type: Wall Mounted
· Rated Input Voltage(V, Hz): 230,50
· Refrigerant Type: R32
· Sound Power(Cooling) SH/H/M/L/SL(dB(A)): 0 / 41 / 36 / 27 / 22
· HVAC Type: C/O
· Product Type II: Inverter
· Himalaya Cool: Yes
· 4way: Up-Down/Left-Right
· Airflow direction control (Up & Down): Yes
· Fan Speed: 5 Steps + Natural
· 6-in-1 Cooling: Yes
· Dehumidification: Yes
· Humidity Sensor: Yes
· Diet Mode: Yes
· Energy Grade: 5 Star
· Auto Restart: Yes
· Fan Mode: Yes
· Forced Switch Operation: Yes
· Low Noise: Yes
· On/Off Reservation(24Hr): Yes
· Remote Controller: Basic
· Reservation: Yes
· Smart Diagnosis: Yes
· Smart Guide: Yes


",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.lg.com/in/air-conditioners/split-air-conditioners/us-q14enze/,Manufacturer warranty for 5 Years on PCB (Printed Circuit Board)and 10 Years on Inverter Compressor.,,,,,,,,,,,,,,,,,kg,,,true,,,active
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Dimension1.png?v=1743828932,2,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Dimension1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Open_View1.png?v=1743828971,3,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Open_View1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_View1.png?v=1743829017,4,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_View1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_1.png?v=1743829069,5,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_2.png?v=1743829092,6,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Side_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-SideView_3.png?v=1743829122,7,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-SideView_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-ADCSensor.png?v=1743827246,8,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-ADCSensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-AntiCorrosion.png?v=1743827246,9,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-AntiCorrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-AutoCleaning.png?v=1743827246,10,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-AutoCleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Cool.png?v=1743827246,11,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ac-1-0-ton-5-star-split-ac-with-ai-convertible-6-in-1-cooling-hd-filter-diet-mode-100-copper-tubes-2025-model-us-q14enze,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Dual_inverter.png?v=1743827246,12,LG_AC_1.0_Ton_5_Star_Split_AC_with_AI_Convertible_6-in-1_Cooling_HD_Filter_Diet_Mode_100_Copper_Tubes_2025_Model_US_US-Q14ENZE-Dual_inverter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
